,datetime,Boston
27896,2015-12-07 20:00:00,sky is clear
27897,2015-12-07 21:00:00,sky is clear
27898,2015-12-07 22:00:00,broken clouds
27899,2015-12-07 23:00:00,light rain
27900,2015-12-08 00:00:00,overcast clouds
27901,2015-12-08 01:00:00,moderate rain
27902,2015-12-08 02:00:00,overcast clouds
27903,2015-12-08 03:00:00,light intensity drizzle
27904,2015-12-08 04:00:00,overcast clouds
27905,2015-12-08 05:00:00,overcast clouds
27906,2015-12-08 06:00:00,mist
27907,2015-12-08 07:00:00,overcast clouds
27908,2015-12-08 08:00:00,overcast clouds
27909,2015-12-08 09:00:00,broken clouds
27910,2015-12-08 10:00:00,broken clouds
27911,2015-12-08 11:00:00,broken clouds
27912,2015-12-08 12:00:00,sky is clear
27913,2015-12-08 13:00:00,sky is clear
27914,2015-12-08 14:00:00,sky is clear
27915,2015-12-08 15:00:00,scattered clouds
27916,2015-12-08 16:00:00,light rain
27917,2015-12-08 17:00:00,overcast clouds
27918,2015-12-08 18:00:00,overcast clouds
27919,2015-12-08 19:00:00,broken clouds
27920,2015-12-08 20:00:00,sky is clear
27921,2015-12-08 21:00:00,sky is clear
27922,2015-12-08 22:00:00,light rain
27923,2015-12-08 23:00:00,sky is clear
27924,2015-12-09 00:00:00,sky is clear
27925,2015-12-09 01:00:00,sky is clear
27926,2015-12-09 02:00:00,mist
27927,2015-12-09 03:00:00,scattered clouds
27928,2015-12-09 04:00:00,mist
27929,2015-12-09 05:00:00,broken clouds
27930,2015-12-09 06:00:00,fog
27931,2015-12-09 07:00:00,sky is clear
27932,2015-12-09 08:00:00,mist
27933,2015-12-09 09:00:00,overcast clouds
27934,2015-12-09 10:00:00,fog
27935,2015-12-09 11:00:00,broken clouds
27936,2015-12-09 12:00:00,fog
27937,2015-12-09 13:00:00,overcast clouds
27938,2015-12-09 14:00:00,overcast clouds
27939,2015-12-09 15:00:00,broken clouds
27940,2015-12-09 16:00:00,few clouds
27941,2015-12-09 17:00:00,few clouds
27942,2015-12-09 18:00:00,overcast clouds
27943,2015-12-09 19:00:00,overcast clouds
27944,2015-12-09 20:00:00,overcast clouds
27945,2015-12-09 21:00:00,overcast clouds
27946,2015-12-09 22:00:00,overcast clouds
27947,2015-12-09 23:00:00,broken clouds
27948,2015-12-10 00:00:00,overcast clouds
27949,2015-12-10 01:00:00,overcast clouds
27950,2015-12-10 02:00:00,overcast clouds
27951,2015-12-10 03:00:00,overcast clouds
27952,2015-12-10 04:00:00,overcast clouds
27953,2015-12-10 05:00:00,overcast clouds
27954,2015-12-10 06:00:00,overcast clouds
27955,2015-12-10 07:00:00,overcast clouds
27956,2015-12-10 08:00:00,mist
27957,2015-12-10 09:00:00,overcast clouds
27958,2015-12-10 10:00:00,fog
27959,2015-12-10 11:00:00,light rain
27960,2015-12-10 12:00:00,fog
27961,2015-12-10 13:00:00,overcast clouds
27962,2015-12-10 14:00:00,mist
27963,2015-12-10 15:00:00,overcast clouds
27964,2015-12-10 16:00:00,mist
27965,2015-12-10 17:00:00,light rain
27966,2015-12-10 18:00:00,scattered clouds
27967,2015-12-10 19:00:00,scattered clouds
27968,2015-12-10 20:00:00,sky is clear
27969,2015-12-10 21:00:00,sky is clear
27970,2015-12-10 22:00:00,few clouds
27971,2015-12-10 23:00:00,light rain
27972,2015-12-11 00:00:00,mist
27973,2015-12-11 01:00:00,scattered clouds
27974,2015-12-11 02:00:00,mist
27975,2015-12-11 03:00:00,scattered clouds
27976,2015-12-11 04:00:00,mist
27977,2015-12-11 05:00:00,few clouds
27978,2015-12-11 06:00:00,mist
27979,2015-12-11 07:00:00,scattered clouds
27980,2015-12-11 08:00:00,mist
27981,2015-12-11 09:00:00,scattered clouds
27982,2015-12-11 10:00:00,mist
27983,2015-12-11 11:00:00,scattered clouds
27984,2015-12-11 12:00:00,mist
27985,2015-12-11 13:00:00,broken clouds
27986,2015-12-11 14:00:00,fog
27987,2015-12-11 15:00:00,broken clouds
27988,2015-12-11 16:00:00,fog
27989,2015-12-11 17:00:00,scattered clouds
27990,2015-12-11 18:00:00,mist
27991,2015-12-11 19:00:00,mist
27992,2015-12-11 20:00:00,sky is clear
27993,2015-12-11 21:00:00,sky is clear
27994,2015-12-11 22:00:00,sky is clear
27995,2015-12-11 23:00:00,sky is clear
27996,2015-12-12 00:00:00,mist
27997,2015-12-12 01:00:00,sky is clear
27998,2015-12-12 02:00:00,light rain
27999,2015-12-12 03:00:00,sky is clear
28000,2015-12-12 04:00:00,mist
28001,2015-12-12 05:00:00,mist
28002,2015-12-12 06:00:00,few clouds
28003,2015-12-12 07:00:00,mist
28004,2015-12-12 08:00:00,sky is clear
28005,2015-12-12 09:00:00,mist
28006,2015-12-12 10:00:00,sky is clear
28007,2015-12-12 11:00:00,mist
28008,2015-12-12 12:00:00,sky is clear
28009,2015-12-12 13:00:00,mist
28010,2015-12-12 14:00:00,few clouds
28011,2015-12-12 15:00:00,mist
28012,2015-12-12 16:00:00,sky is clear
28013,2015-12-12 17:00:00,sky is clear
28014,2015-12-12 18:00:00,sky is clear
28015,2015-12-12 19:00:00,sky is clear
28016,2015-12-12 20:00:00,sky is clear
28017,2015-12-12 21:00:00,sky is clear
28018,2015-12-12 22:00:00,few clouds
28019,2015-12-12 23:00:00,few clouds
28020,2015-12-13 00:00:00,broken clouds
28021,2015-12-13 01:00:00,broken clouds
28022,2015-12-13 02:00:00,broken clouds
28023,2015-12-13 03:00:00,broken clouds
28024,2015-12-13 04:00:00,overcast clouds
28025,2015-12-13 05:00:00,light rain
28026,2015-12-13 06:00:00,overcast clouds
28027,2015-12-13 07:00:00,overcast clouds
28028,2015-12-13 08:00:00,overcast clouds
28029,2015-12-13 09:00:00,overcast clouds
28030,2015-12-13 10:00:00,overcast clouds
28031,2015-12-13 11:00:00,broken clouds
28032,2015-12-13 12:00:00,overcast clouds
28033,2015-12-13 13:00:00,overcast clouds
28034,2015-12-13 14:00:00,overcast clouds
28035,2015-12-13 15:00:00,overcast clouds
28036,2015-12-13 16:00:00,overcast clouds
28037,2015-12-13 17:00:00,overcast clouds
28038,2015-12-13 18:00:00,overcast clouds
28039,2015-12-13 19:00:00,overcast clouds
28040,2015-12-13 20:00:00,light rain
28041,2015-12-13 21:00:00,overcast clouds
28042,2015-12-13 22:00:00,overcast clouds
28043,2015-12-13 23:00:00,overcast clouds
28044,2015-12-14 00:00:00,overcast clouds
28045,2015-12-14 01:00:00,overcast clouds
28046,2015-12-14 02:00:00,overcast clouds
28047,2015-12-14 03:00:00,overcast clouds
28048,2015-12-14 04:00:00,overcast clouds
28049,2015-12-14 05:00:00,mist
28050,2015-12-14 06:00:00,overcast clouds
28051,2015-12-14 07:00:00,light rain
28052,2015-12-14 08:00:00,light rain
28053,2015-12-14 09:00:00,mist
28054,2015-12-14 10:00:00,overcast clouds
28055,2015-12-14 11:00:00,mist
28056,2015-12-14 12:00:00,overcast clouds
28057,2015-12-14 13:00:00,mist
28058,2015-12-14 14:00:00,light rain
28059,2015-12-14 15:00:00,fog
28060,2015-12-14 16:00:00,overcast clouds
28061,2015-12-14 17:00:00,fog
28062,2015-12-14 18:00:00,overcast clouds
28063,2015-12-14 19:00:00,fog
28064,2015-12-14 20:00:00,light rain
28065,2015-12-14 21:00:00,light rain
28066,2015-12-14 22:00:00,overcast clouds
28067,2015-12-14 23:00:00,light rain
28068,2015-12-15 00:00:00,overcast clouds
28069,2015-12-15 01:00:00,light rain
28070,2015-12-15 02:00:00,light rain
28071,2015-12-15 03:00:00,fog
28072,2015-12-15 04:00:00,scattered clouds
28073,2015-12-15 05:00:00,mist
28074,2015-12-15 06:00:00,fog
28075,2015-12-15 07:00:00,broken clouds
28076,2015-12-15 08:00:00,mist
28077,2015-12-15 09:00:00,few clouds
28078,2015-12-15 10:00:00,light rain
28079,2015-12-15 11:00:00,moderate rain
28080,2015-12-15 12:00:00,moderate rain
28081,2015-12-15 13:00:00,scattered clouds
28082,2015-12-15 14:00:00,light rain
28083,2015-12-15 15:00:00,few clouds
28084,2015-12-15 16:00:00,scattered clouds
28085,2015-12-15 17:00:00,moderate rain
28086,2015-12-15 18:00:00,scattered clouds
28087,2015-12-15 19:00:00,scattered clouds
28088,2015-12-15 20:00:00,overcast clouds
28089,2015-12-15 21:00:00,broken clouds
28090,2015-12-15 22:00:00,broken clouds
28091,2015-12-15 23:00:00,broken clouds
28092,2015-12-16 00:00:00,broken clouds
28093,2015-12-16 01:00:00,overcast clouds
28094,2015-12-16 02:00:00,scattered clouds
28095,2015-12-16 03:00:00,sky is clear
28096,2015-12-16 04:00:00,sky is clear
28097,2015-12-16 05:00:00,few clouds
28098,2015-12-16 06:00:00,overcast clouds
28099,2015-12-16 07:00:00,broken clouds
28100,2015-12-16 08:00:00,sky is clear
28101,2015-12-16 09:00:00,sky is clear
28102,2015-12-16 10:00:00,sky is clear
28103,2015-12-16 11:00:00,sky is clear
28104,2015-12-16 12:00:00,overcast clouds
28105,2015-12-16 13:00:00,broken clouds
28106,2015-12-16 14:00:00,scattered clouds
28107,2015-12-16 15:00:00,scattered clouds
28108,2015-12-16 16:00:00,few clouds
28109,2015-12-16 17:00:00,few clouds
28110,2015-12-16 18:00:00,few clouds
28111,2015-12-16 19:00:00,overcast clouds
28112,2015-12-16 20:00:00,overcast clouds
28113,2015-12-16 21:00:00,overcast clouds
28114,2015-12-16 22:00:00,overcast clouds
28115,2015-12-16 23:00:00,broken clouds
28116,2015-12-17 00:00:00,overcast clouds
28117,2015-12-17 01:00:00,broken clouds
28118,2015-12-17 02:00:00,scattered clouds
28119,2015-12-17 03:00:00,broken clouds
28120,2015-12-17 04:00:00,overcast clouds
28121,2015-12-17 05:00:00,broken clouds
28122,2015-12-17 06:00:00,overcast clouds
28123,2015-12-17 07:00:00,overcast clouds
28124,2015-12-17 08:00:00,overcast clouds
28125,2015-12-17 09:00:00,overcast clouds
28126,2015-12-17 10:00:00,mist
28127,2015-12-17 11:00:00,overcast clouds
28128,2015-12-17 12:00:00,fog
28129,2015-12-17 13:00:00,overcast clouds
28130,2015-12-17 14:00:00,fog
28131,2015-12-17 15:00:00,fog
28132,2015-12-17 16:00:00,fog
28133,2015-12-17 17:00:00,fog
28134,2015-12-17 18:00:00,overcast clouds
28135,2015-12-17 19:00:00,fog
28136,2015-12-17 20:00:00,light rain
28137,2015-12-17 21:00:00,fog
28138,2015-12-17 22:00:00,overcast clouds
28139,2015-12-17 23:00:00,fog
28140,2015-12-18 00:00:00,overcast clouds
28141,2015-12-18 01:00:00,fog
28142,2015-12-18 02:00:00,moderate rain
28143,2015-12-18 03:00:00,mist
28144,2015-12-18 04:00:00,overcast clouds
28145,2015-12-18 05:00:00,fog
28146,2015-12-18 06:00:00,fog
28147,2015-12-18 07:00:00,overcast clouds
28148,2015-12-18 08:00:00,light rain
28149,2015-12-18 09:00:00,overcast clouds
28150,2015-12-18 10:00:00,mist
28151,2015-12-18 11:00:00,moderate rain
28152,2015-12-18 12:00:00,mist
28153,2015-12-18 13:00:00,overcast clouds
28154,2015-12-18 14:00:00,mist
28155,2015-12-18 15:00:00,overcast clouds
28156,2015-12-18 16:00:00,overcast clouds
28157,2015-12-18 17:00:00,moderate rain
28158,2015-12-18 18:00:00,overcast clouds
28159,2015-12-18 19:00:00,drizzle
28160,2015-12-18 20:00:00,moderate rain
28161,2015-12-18 21:00:00,mist
28162,2015-12-18 22:00:00,light rain
28163,2015-12-18 23:00:00,heavy intensity drizzle
28164,2015-12-19 00:00:00,scattered clouds
28165,2015-12-19 01:00:00,light rain
28166,2015-12-19 02:00:00,sky is clear
28167,2015-12-19 03:00:00,scattered clouds
28168,2015-12-19 04:00:00,broken clouds
28169,2015-12-19 05:00:00,overcast clouds
28170,2015-12-19 06:00:00,broken clouds
28171,2015-12-19 07:00:00,sky is clear
28172,2015-12-19 08:00:00,sky is clear
28173,2015-12-19 09:00:00,sky is clear
28174,2015-12-19 10:00:00,sky is clear
28175,2015-12-19 11:00:00,scattered clouds
28176,2015-12-19 12:00:00,sky is clear
28177,2015-12-19 13:00:00,sky is clear
28178,2015-12-19 14:00:00,few clouds
28179,2015-12-19 15:00:00,sky is clear
28180,2015-12-19 16:00:00,sky is clear
28181,2015-12-19 17:00:00,sky is clear
28182,2015-12-19 18:00:00,sky is clear
28183,2015-12-19 19:00:00,light snow
28184,2015-12-19 20:00:00,light snow
28185,2015-12-19 21:00:00,sky is clear
28186,2015-12-19 22:00:00,sky is clear
28187,2015-12-19 23:00:00,sky is clear
28188,2015-12-20 00:00:00,sky is clear
28189,2015-12-20 01:00:00,sky is clear
28190,2015-12-20 02:00:00,sky is clear
28191,2015-12-20 03:00:00,sky is clear
28192,2015-12-20 04:00:00,sky is clear
28193,2015-12-20 05:00:00,sky is clear
28194,2015-12-20 06:00:00,sky is clear
28195,2015-12-20 07:00:00,sky is clear
28196,2015-12-20 08:00:00,sky is clear
28197,2015-12-20 09:00:00,sky is clear
28198,2015-12-20 10:00:00,sky is clear
28199,2015-12-20 11:00:00,sky is clear
28200,2015-12-20 12:00:00,sky is clear
28201,2015-12-20 13:00:00,sky is clear
28202,2015-12-20 14:00:00,sky is clear
28203,2015-12-20 15:00:00,few clouds
28204,2015-12-20 16:00:00,few clouds
28205,2015-12-20 17:00:00,sky is clear
28206,2015-12-20 18:00:00,few clouds
28207,2015-12-20 19:00:00,few clouds
28208,2015-12-20 20:00:00,sky is clear
28209,2015-12-20 21:00:00,sky is clear
28210,2015-12-20 22:00:00,sky is clear
28211,2015-12-20 23:00:00,sky is clear
28212,2015-12-21 00:00:00,sky is clear
28213,2015-12-21 01:00:00,sky is clear
28214,2015-12-21 02:00:00,sky is clear
28215,2015-12-21 03:00:00,sky is clear
28216,2015-12-21 04:00:00,sky is clear
28217,2015-12-21 05:00:00,sky is clear
28218,2015-12-21 06:00:00,sky is clear
28219,2015-12-21 07:00:00,sky is clear
28220,2015-12-21 08:00:00,sky is clear
28221,2015-12-21 09:00:00,sky is clear
28222,2015-12-21 10:00:00,sky is clear
28223,2015-12-21 11:00:00,sky is clear
28224,2015-12-21 12:00:00,sky is clear
28225,2015-12-21 13:00:00,sky is clear
28226,2015-12-21 14:00:00,scattered clouds
28227,2015-12-21 15:00:00,sky is clear
28228,2015-12-21 16:00:00,sky is clear
28229,2015-12-21 17:00:00,sky is clear
28230,2015-12-21 18:00:00,sky is clear
28231,2015-12-21 19:00:00,sky is clear
28232,2015-12-21 20:00:00,sky is clear
28233,2015-12-21 21:00:00,sky is clear
28234,2015-12-21 22:00:00,sky is clear
28235,2015-12-21 23:00:00,few clouds
28236,2015-12-22 00:00:00,broken clouds
28237,2015-12-22 01:00:00,scattered clouds
28238,2015-12-22 02:00:00,sky is clear
28239,2015-12-22 03:00:00,scattered clouds
28240,2015-12-22 04:00:00,overcast clouds
28241,2015-12-22 05:00:00,overcast clouds
28242,2015-12-22 06:00:00,overcast clouds
28243,2015-12-22 07:00:00,overcast clouds
28244,2015-12-22 08:00:00,overcast clouds
28245,2015-12-22 09:00:00,overcast clouds
28246,2015-12-22 10:00:00,overcast clouds
28247,2015-12-22 11:00:00,broken clouds
28248,2015-12-22 12:00:00,overcast clouds
28249,2015-12-22 13:00:00,moderate rain
28250,2015-12-22 14:00:00,mist
28251,2015-12-22 15:00:00,light rain
28252,2015-12-22 16:00:00,mist
28253,2015-12-22 17:00:00,moderate rain
28254,2015-12-22 18:00:00,mist
28255,2015-12-22 19:00:00,light rain
28256,2015-12-22 20:00:00,mist
28257,2015-12-22 21:00:00,light rain
28258,2015-12-22 22:00:00,mist
28259,2015-12-22 23:00:00,moderate rain
28260,2015-12-23 00:00:00,light intensity drizzle
28261,2015-12-23 01:00:00,light rain
28262,2015-12-23 02:00:00,light rain
28263,2015-12-23 03:00:00,light rain
28264,2015-12-23 04:00:00,mist
28265,2015-12-23 05:00:00,sky is clear
28266,2015-12-23 06:00:00,mist
28267,2015-12-23 07:00:00,scattered clouds
28268,2015-12-23 08:00:00,mist
28269,2015-12-23 09:00:00,overcast clouds
28270,2015-12-23 10:00:00,mist
28271,2015-12-23 11:00:00,broken clouds
28272,2015-12-23 12:00:00,mist
28273,2015-12-23 13:00:00,scattered clouds
28274,2015-12-23 14:00:00,mist
28275,2015-12-23 15:00:00,scattered clouds
28276,2015-12-23 16:00:00,mist
28277,2015-12-23 17:00:00,few clouds
28278,2015-12-23 18:00:00,few clouds
28279,2015-12-23 19:00:00,broken clouds
28280,2015-12-23 20:00:00,overcast clouds
28281,2015-12-23 21:00:00,light rain
28282,2015-12-23 22:00:00,mist
28283,2015-12-23 23:00:00,light rain
28284,2015-12-24 00:00:00,fog
28285,2015-12-24 01:00:00,moderate rain
28286,2015-12-24 02:00:00,fog
28287,2015-12-24 03:00:00,moderate rain
28288,2015-12-24 04:00:00,fog
28289,2015-12-24 05:00:00,moderate rain
28290,2015-12-24 06:00:00,mist
28291,2015-12-24 07:00:00,light rain
28292,2015-12-24 08:00:00,fog
28293,2015-12-24 09:00:00,light rain
28294,2015-12-24 10:00:00,mist
28295,2015-12-24 11:00:00,heavy intensity rain
28296,2015-12-24 12:00:00,fog
28297,2015-12-24 13:00:00,light rain
28298,2015-12-24 14:00:00,mist
28299,2015-12-24 15:00:00,light rain
28300,2015-12-24 16:00:00,fog
28301,2015-12-24 17:00:00,heavy intensity rain
28302,2015-12-24 18:00:00,fog
28303,2015-12-24 19:00:00,overcast clouds
28304,2015-12-24 20:00:00,heavy intensity rain
28305,2015-12-24 21:00:00,broken clouds
28306,2015-12-24 22:00:00,scattered clouds
28307,2015-12-24 23:00:00,heavy intensity rain
28308,2015-12-25 00:00:00,few clouds
28309,2015-12-25 01:00:00,mist
28310,2015-12-25 02:00:00,mist
28311,2015-12-25 03:00:00,mist
28312,2015-12-25 04:00:00,light rain
28313,2015-12-25 05:00:00,mist
28314,2015-12-25 06:00:00,mist
28315,2015-12-25 07:00:00,mist
28316,2015-12-25 08:00:00,mist
28317,2015-12-25 09:00:00,mist
28318,2015-12-25 10:00:00,mist
28319,2015-12-25 11:00:00,mist
28320,2015-12-25 12:00:00,mist
28321,2015-12-25 13:00:00,broken clouds
28322,2015-12-25 14:00:00,mist
28323,2015-12-25 15:00:00,light rain
28324,2015-12-25 16:00:00,sky is clear
28325,2015-12-25 17:00:00,sky is clear
28326,2015-12-25 18:00:00,sky is clear
28327,2015-12-25 19:00:00,sky is clear
28328,2015-12-25 20:00:00,sky is clear
28329,2015-12-25 21:00:00,sky is clear
28330,2015-12-25 22:00:00,sky is clear
28331,2015-12-25 23:00:00,sky is clear
28332,2015-12-26 00:00:00,overcast clouds
28333,2015-12-26 01:00:00,overcast clouds
28334,2015-12-26 02:00:00,overcast clouds
28335,2015-12-26 03:00:00,broken clouds
28336,2015-12-26 04:00:00,overcast clouds
28337,2015-12-26 05:00:00,overcast clouds
28338,2015-12-26 06:00:00,overcast clouds
28339,2015-12-26 07:00:00,overcast clouds
28340,2015-12-26 08:00:00,sky is clear
28341,2015-12-26 09:00:00,sky is clear
28342,2015-12-26 10:00:00,sky is clear
28343,2015-12-26 11:00:00,sky is clear
28344,2015-12-26 12:00:00,sky is clear
28345,2015-12-26 13:00:00,sky is clear
28346,2015-12-26 14:00:00,sky is clear
28347,2015-12-26 15:00:00,sky is clear
28348,2015-12-26 16:00:00,sky is clear
28349,2015-12-26 17:00:00,sky is clear
28350,2015-12-26 18:00:00,sky is clear
28351,2015-12-26 19:00:00,broken clouds
28352,2015-12-26 20:00:00,broken clouds
28353,2015-12-26 21:00:00,broken clouds
28354,2015-12-26 22:00:00,overcast clouds
28355,2015-12-26 23:00:00,overcast clouds
28356,2015-12-27 00:00:00,overcast clouds
28357,2015-12-27 01:00:00,overcast clouds
28358,2015-12-27 02:00:00,overcast clouds
28359,2015-12-27 03:00:00,overcast clouds
28360,2015-12-27 04:00:00,overcast clouds
28361,2015-12-27 05:00:00,overcast clouds
28362,2015-12-27 06:00:00,light rain
28363,2015-12-27 07:00:00,mist
28364,2015-12-27 08:00:00,fog
28365,2015-12-27 09:00:00,mist
28366,2015-12-27 10:00:00,mist
28367,2015-12-27 11:00:00,mist
28368,2015-12-27 12:00:00,fog
28369,2015-12-27 13:00:00,mist
28370,2015-12-27 14:00:00,moderate rain
28371,2015-12-27 15:00:00,fog
28372,2015-12-27 16:00:00,light rain
28373,2015-12-27 17:00:00,mist
28374,2015-12-27 18:00:00,mist
28375,2015-12-27 19:00:00,light rain
28376,2015-12-27 20:00:00,light rain
28377,2015-12-27 21:00:00,mist
28378,2015-12-27 22:00:00,mist
28379,2015-12-27 23:00:00,heavy intensity rain
28380,2015-12-28 00:00:00,mist
28381,2015-12-28 01:00:00,light rain
28382,2015-12-28 02:00:00,light intensity drizzle
28383,2015-12-28 03:00:00,light rain
28384,2015-12-28 04:00:00,overcast clouds
28385,2015-12-28 05:00:00,light rain
28386,2015-12-28 06:00:00,broken clouds
28387,2015-12-28 07:00:00,few clouds
28388,2015-12-28 08:00:00,sky is clear
28389,2015-12-28 09:00:00,overcast clouds
28390,2015-12-28 10:00:00,overcast clouds
28391,2015-12-28 11:00:00,sky is clear
28392,2015-12-28 12:00:00,overcast clouds
28393,2015-12-28 13:00:00,few clouds
28394,2015-12-28 14:00:00,light rain
28395,2015-12-28 15:00:00,few clouds
28396,2015-12-28 16:00:00,sky is clear
28397,2015-12-28 17:00:00,light rain
28398,2015-12-28 18:00:00,sky is clear
28399,2015-12-28 19:00:00,sky is clear
28400,2015-12-28 20:00:00,light rain
28401,2015-12-28 21:00:00,sky is clear
28402,2015-12-28 22:00:00,sky is clear
28403,2015-12-28 23:00:00,light rain
28404,2015-12-29 00:00:00,broken clouds
28405,2015-12-29 01:00:00,broken clouds
28406,2015-12-29 02:00:00,broken clouds
28407,2015-12-29 03:00:00,broken clouds
28408,2015-12-29 04:00:00,light snow
28409,2015-12-29 05:00:00,light snow
28410,2015-12-29 06:00:00,mist
28411,2015-12-29 07:00:00,mist
28412,2015-12-29 08:00:00,snow
28413,2015-12-29 09:00:00,haze
28414,2015-12-29 10:00:00,moderate rain
28415,2015-12-29 11:00:00,moderate rain
28416,2015-12-29 12:00:00,fog
28417,2015-12-29 13:00:00,fog
28418,2015-12-29 14:00:00,fog
28419,2015-12-29 15:00:00,fog
28420,2015-12-29 16:00:00,fog
28421,2015-12-29 17:00:00,moderate rain
28422,2015-12-29 18:00:00,mist
28423,2015-12-29 19:00:00,moderate rain
28424,2015-12-29 20:00:00,mist
28425,2015-12-29 21:00:00,light rain
28426,2015-12-29 22:00:00,mist
28427,2015-12-29 23:00:00,heavy intensity rain
28428,2015-12-30 00:00:00,light rain
28429,2015-12-30 01:00:00,overcast clouds
28430,2015-12-30 02:00:00,light rain
28431,2015-12-30 03:00:00,overcast clouds
28432,2015-12-30 04:00:00,mist
28433,2015-12-30 05:00:00,mist
28434,2015-12-30 06:00:00,overcast clouds
28435,2015-12-30 07:00:00,fog
28436,2015-12-30 08:00:00,fog
28437,2015-12-30 09:00:00,overcast clouds
28438,2015-12-30 10:00:00,mist
28439,2015-12-30 11:00:00,mist
28440,2015-12-30 12:00:00,mist
28441,2015-12-30 13:00:00,mist
28442,2015-12-30 14:00:00,light rain
28443,2015-12-30 15:00:00,light snow
28444,2015-12-30 16:00:00,mist
28445,2015-12-30 17:00:00,light rain
28446,2015-12-30 18:00:00,fog
28447,2015-12-30 19:00:00,fog
28448,2015-12-30 20:00:00,fog
28449,2015-12-30 21:00:00,overcast clouds
28450,2015-12-30 22:00:00,fog
28451,2015-12-30 23:00:00,light rain
28452,2015-12-31 00:00:00,fog
28453,2015-12-31 01:00:00,overcast clouds
28454,2015-12-31 02:00:00,fog
28455,2015-12-31 03:00:00,light snow
28456,2015-12-31 04:00:00,overcast clouds
28457,2015-12-31 05:00:00,fog
28458,2015-12-31 06:00:00,mist
28459,2015-12-31 07:00:00,mist
28460,2015-12-31 08:00:00,light rain
28461,2015-12-31 09:00:00,light rain
28462,2015-12-31 10:00:00,mist
28463,2015-12-31 11:00:00,moderate rain
28464,2015-12-31 12:00:00,light rain
28465,2015-12-31 13:00:00,fog
28466,2015-12-31 14:00:00,fog
28467,2015-12-31 15:00:00,fog
28468,2015-12-31 16:00:00,mist
28469,2015-12-31 17:00:00,moderate rain
28470,2015-12-31 18:00:00,moderate rain
28471,2015-12-31 19:00:00,moderate rain
28472,2015-12-31 20:00:00,moderate rain
28473,2015-12-31 21:00:00,moderate rain
28474,2015-12-31 22:00:00,light rain
28475,2015-12-31 23:00:00,moderate rain
28476,2016-01-01 00:00:00,light rain
28477,2016-01-01 01:00:00,light rain
28478,2016-01-01 02:00:00,light rain
28479,2016-01-01 03:00:00,light rain
28480,2016-01-01 04:00:00,light rain
28481,2016-01-01 05:00:00,light rain
28482,2016-01-01 06:00:00,overcast clouds
28483,2016-01-01 07:00:00,light rain
28484,2016-01-01 08:00:00,light rain
28485,2016-01-01 09:00:00,broken clouds
28486,2016-01-01 10:00:00,few clouds
28487,2016-01-01 11:00:00,overcast clouds
28488,2016-01-01 12:00:00,broken clouds
28489,2016-01-01 13:00:00,overcast clouds
28490,2016-01-01 14:00:00,overcast clouds
28491,2016-01-01 15:00:00,light rain
28492,2016-01-01 16:00:00,light rain
28493,2016-01-01 17:00:00,light rain
28494,2016-01-01 18:00:00,light rain
28495,2016-01-01 19:00:00,light rain
28496,2016-01-01 20:00:00,light rain
28497,2016-01-01 21:00:00,light rain
28498,2016-01-01 22:00:00,overcast clouds
28499,2016-01-01 23:00:00,scattered clouds
28500,2016-01-02 00:00:00,light snow
28501,2016-01-02 01:00:00,broken clouds
28502,2016-01-02 02:00:00,light snow
28503,2016-01-02 03:00:00,sky is clear
28504,2016-01-02 04:00:00,sky is clear
28505,2016-01-02 05:00:00,sky is clear
28506,2016-01-02 06:00:00,sky is clear
28507,2016-01-02 07:00:00,sky is clear
28508,2016-01-02 08:00:00,sky is clear
28509,2016-01-02 09:00:00,sky is clear
28510,2016-01-02 10:00:00,sky is clear
28511,2016-01-02 11:00:00,sky is clear
28512,2016-01-02 12:00:00,overcast clouds
28513,2016-01-02 13:00:00,sky is clear
28514,2016-01-02 14:00:00,light rain
28515,2016-01-02 15:00:00,light rain
28516,2016-01-02 16:00:00,light rain
28517,2016-01-02 17:00:00,light rain
28518,2016-01-02 18:00:00,sky is clear
28519,2016-01-02 19:00:00,light rain
28520,2016-01-02 20:00:00,light rain
28521,2016-01-02 21:00:00,sky is clear
28522,2016-01-02 22:00:00,sky is clear
28523,2016-01-02 23:00:00,sky is clear
28524,2016-01-03 00:00:00,sky is clear
28525,2016-01-03 01:00:00,sky is clear
28526,2016-01-03 02:00:00,sky is clear
28527,2016-01-03 03:00:00,overcast clouds
28528,2016-01-03 04:00:00,broken clouds
28529,2016-01-03 05:00:00,overcast clouds
28530,2016-01-03 06:00:00,overcast clouds
28531,2016-01-03 07:00:00,sky is clear
28532,2016-01-03 08:00:00,sky is clear
28533,2016-01-03 09:00:00,sky is clear
28534,2016-01-03 10:00:00,few clouds
28535,2016-01-03 11:00:00,sky is clear
28536,2016-01-03 12:00:00,sky is clear
28537,2016-01-03 13:00:00,sky is clear
28538,2016-01-03 14:00:00,sky is clear
28539,2016-01-03 15:00:00,sky is clear
28540,2016-01-03 16:00:00,light rain
28541,2016-01-03 17:00:00,light rain
28542,2016-01-03 18:00:00,light rain
28543,2016-01-03 19:00:00,light rain
28544,2016-01-03 20:00:00,light rain
28545,2016-01-03 21:00:00,light rain
28546,2016-01-03 22:00:00,sky is clear
28547,2016-01-03 23:00:00,sky is clear
28548,2016-01-04 00:00:00,sky is clear
28549,2016-01-04 01:00:00,sky is clear
28550,2016-01-04 02:00:00,sky is clear
28551,2016-01-04 03:00:00,sky is clear
